-2668,4109
-7133,-3933
3905,-869
-4793,6586
-4158,-2591
5804,-6631
4388,-3571
6790,-5618
-3128,-3771
-7299,3615
3647,1644
-2125,-7863
-4897,154
288,8808
231,5652
-1124,8741
-4695,-1400
1760,-7953
-3649,421
2825,-5349
7879,-3480
-1375,-8953
1729,-2824
715,6444
-6534,-4494
-5749,-4915
-8698,3883
-2997,-2206
2679,-5618
2491,3583
7002,2964
1919,-8806
1801,-3869
6220,1742
-3821,3865
-797,7293
9974,158
-1734,3294
-3889,314
554,-8885
-6313,-3187
-1519,2918
-4846,3877
-3374,-6066
2694,-7374
-6276,-1797
-75,2149
-2543,7410
-5186,-5079
-2397,-7007
-9202,2765
1862,7168
-1528,7096
-6206,-4781
-1247,-1752
-4246,4958
6312,4668
528,6921
-6180,-564
-2876,-1597
-3512,6138
5360,7108
-3418,1881
-3262,-1793
8236,-5629
-4685,-5646
-5319,-1119
4230,-4882
3635,2236
6455,6291
4209,-6332
104,-4363
5332,3211
-1285,3492
-9398,1554
-2088,7270
-2975,7351
-2955,-5771
2999,1403
3787,8228
8492,-1438
5305,2906
-6239,7307
-3702,-4784
89,-8613
-8720,-2451
-1856,-2742
6163,2014
-6794,4091
-6853,3202
-61,9525
-3248,1817
-4007,-4762
4293,-786
5594,-5149
-7225,-5389
-2778,-3240
4158,-4943
1939,5077
6311,3742
4268,-9016
2283,2941
-1322,3670
-7861,-4179
-5512,4431
2028,2590
1526,6015
-6918,563
-5600,-5502
-4231,4971
1926,957
5695,5380
-6769,2622
-7371,-715
-1288,9521
7296,1269
5829,4326
-6920,3673
-2111,411
2759,5917
6861,-3816
6520,2381
-3069,5393
-2643,1958
4137,5736
8688,-1940
299,3890
-2982,2229
-1719,-9826
-7078,1931
-3218,4380
-2696,-5870
3539,-2385
8397,-3276
-4025,-6451
-3930,-1899
5128,-3527
2648,2614
-2472,9199
5756,4908
5463,5749
-6477,304
2518,-2150
9058,-46
2202,-8327
4840,-3628
4073,8702
-5886,1392
-7805,-3643
-5837,6926
-3264,556
4382,-4779
915,7877
82,7563
8647,3994
311,3708
-5993,1679
1059,-4234
-2375,-7223
-7894,4350
-4098,1190
-2781,-5830
5425,334
6016,-4199
-6444,-7614
3622,-862
2795,2721
-7055,5429
1755,6851
3197,-776
6108,1098
-2348,6532
-7325,2824
2777,5908
1668,-1358
7253,-2961
-412,7247
-3699,6416
2932,9783
217,5038
-598,-3279
-3102,1333
6859,3324
-1537,505
-7190,1025
2385,1597
2297,-32
-2194,-4251
449,-808
2314,-2441
-1535,-9514
-3316,2875
1956,1795
3433,-2252
-1563,5549
-1752,-3713
-2605,510
1327,4183
6276,-7313
-699,-3291
39,-924
4090,-2480
-1942,-1226
-2868,117
5597,4628
1048,1233
-7586,-747
1949,2757
2222,-2484
-2815,4184
-5610,13516
-8933,2458
1003,1598
-3702,3706
-10103,6021
-1601,9802
4260,-5943
11351,-6044
7284,-2107
-2403,-4223
-2234,6628
1374,5642
-5877,1057
-4166,-3912
10092,1048
-1285,5779
-1690,-5511
4304,4065
-7768,6526
1256,-5575
5459,-2420
2026,5443
5566,4235
-378,-4845
-7213,2339
-12788,1360
-6859,-2532
6822,7219
11741,-679
5143,993
66,1885
8775,-2973
12224,8047
4677,1886
-3232,-811
-69,3376
5863,-4871
-176,1609
-2040,6971
2440,-1511
921,-2104
-4777,240
-550,-743
-1266,-3117
-9297,-2536
1247,4208
2443,-1038
-631,-4057
-1043,-419
-573,-581
-7871,1612
-1657,150
-1066,-2815
3360,-3693
2755,6880
1510,1733
6134,-6200
-371,-3239
7421,1529
3763,-1983
-484,-7243
736,1958
-14436,864
-4154,-1687
2675,-42
-7039,-207
-6027,3852
-4205,-1067
2850,1024
466,363
-3573,-3543
4365,3847
269,-556
-4156,-1602
-2809,5219
-11706,537
-5993,-973
4544,7916
-1888,6641
483,2659
-2367,4082
-5105,-7235
3495,-4064
-2008,9123
-4421,-779
-1044,-4048
4055,8241
8873,5001
1799,-8534
-1552,-2482
-1003,2119
-4592,-7845
-4041,-6045
7124,-555
7012,1817
-48,6387
2359,7109
-2776,-470
-395,-5747
-2145,-5243
-7903,1369
1487,8023
1424,-3958
4566,-2775
6492,-2648
-1437,-6753
-6904,15311
-4630,3606
4597,-4448
-3350,6585
-6773,-6407
-4470,2494
-6832,4028
-766,282
-1787,7833
-549,1571
-3003,-194
-1973,-4587
7404,337
2202,-659
-3109,-8149
-3103,-1002
4461,-6125
-250,-4247
-6795,-2554
2087,139
-5183,13501
-3254,3085
-1720,-26
7403,1725
1971,4854
-11205,-2910
-1022,-2090
-5789,1200
205,-1879
6011,-374
-1801,2415
1691,-1359
1613,-8420
478,664
-54,1206
2038,-1893
5882,13509
-323,8167
-2510,-2870
3016,3931
-1527,3474
-7700,-3168
1591,1517
2849,8368
-749,3167
7186,-3112
-2330,-6612
-10426,712
6100,5870
5426,-4245
-4741,4102
4840,9845
4588,-6562
-403,-6275
4660,1387
3100,-734
-2287,1823
-13196,70
-9811,-3160
2092,4246
388,7417
3595,6290
-2009,-3286
-4858,-9409
-561,97
-4269,-627
1220,1895
-1719,880
-2828,-6077
2213,5403
1342,7369
5333,2720
-1031,-368
-225,308
8583,5285
8139,-3483
7941,-3047
770,6411
-2084,11685
3823,7124
405,-3475
-6863,-5713
-2862,-5542
-1706,6259
-2774,4608
3770,-1923
322,5096
4632,-6027
5235,212
-7283,8999
-2325,66
-1301,5767
-1626,-964
2145,-5628
1454,2639
-538,-2102
-7000,-4950
802,-161
1076,548
-881,-2638
14733,231
7302,3671
-4732,665
-2815,116
-3976,1064
-1628,1685
-5702,-1347
3633,-549
8845,5526
2833,-2394
7805,-3420
-497,2461
-5114,-1114
-81,-4744
-3348,-4375
-1348,-5766
-142,-1406
-1071,9125
2347,2878
-2280,3908
-2511,8158
2223,-3319
-7087,-3692
-1279,-8457
5100,-2107
-7712,13349
-5565,-2541
-3917,-12783
-3615,-2845
356,1726
1516,4936
7355,11102
-1637,5294
-7667,-3980
3863,1782
8118,6066
-2750,648
-5035,-6108
6404,-7814
1129,-3326
-4306,5758
-2503,7378
-3880,4809
-796,9106
1902,2547
2185,266
-5152,-5014
-4281,-7432
-6950,13099
-9790,5231
8655,-668
4825,2404
-2720,-7411
4252,2865
2190,-5137
-764,-7843
-996,8016
5029,1530
-2721,-4347
-4756,-3249
7988,3590
1296,-463
-4629,-1134
-2375,9515
3438,3203
3784,4411
-2192,5388
-1059,2611
-676,4060
861,2179
-3584,4635
1003,-3535
8689,-5768
-1009,-3570
113,-8521
2035,1470
-3129,4196
-4352,-1888
-5368,1239
-5807,-1157
-1338,-452
7866,4748
5398,-2211
904,-925
2054,5374
6666,9112
2732,-6182
-4565,-4248
-3396,2930
-2303,-4588
-6870,-4766
-2793,-1714
-840,2840
2241,3264
298,2520
-10168,1299
3384,-7704
9299,1880
-3296,7079
980,-4686
-355,354
-2175,-6056
2529,-9763
-3807,5199
-3577,-2478
-2807,-4995
187,5083
6318,1382
279,-5942
7696,-5136
12633,7002
-2567,2511
-4474,-7996
-1303,-3260
-8728,-9020
-4928,-4324
10428,9046
6042,499
-1640,-480
3328,3309
-383,72
1051,8704
-2041,2430
-6657,-3876
5472,10203
4448,-1276
-1397,-7989
-2794,-1356
-1463,-11901
3327,-5751
-1102,-2916
-1876,-2783
-3659,7141
-3284,-500
301,2058
-1037,4630
3896,-4759
1772,-4646
1821,-1153
1773,1554
-2024,-2325
5841,3103
-2784,2626
-8464,-11714
267,-6363
-1631,-4875
-184,-7996
-468,-1205
5743,352
11053,-2301
-4499,-5044
-5755,2400
1263,4304
-5130,200
-7180,4284
-2716,1834
2238,1940
3898,-691
2417,770
-3022,9795
-5615,-6267
5557,-7689
4091,5659
-6144,7232
-1563,2406
5345,4839
36,2502
4741,-6121
5475,5602
-2563,2780
1527,-9879
1873,1540
1411,5836
-3968,2099
-9479,2856
-4380,2643
-1412,1442
6840,-2762
2388,-7488
-2694,-1900
7364,4197
1396,-4346
-5598,970
158,10215
744,4207
-8981,135
-6650,-2530
1371,2918
-1074,2490
5367,1974
6278,1047
2493,-11585
-4290,-480
-10267,4726
671,-2725
-1831,782
777,-1318
3800,1718
-7931,-1449
-1463,-533
-3325,6557
-6561,855
-1477,1494
-1001,3886
8397,11407
2942,9487
-355,-5109
11842,-1849
4202,159
-289,1908
6432,6602
-3135,1255
-1728,4830
9774,11058
-108,8322
-7009,5885
-7051,-2282
-3705,-4764
5274,5622
-425,291
-1407,-2932
3839,6849
128,-1488
229,-8600
2306,-4231
3971,-5243
6189,-594
4044,8585
1545,2418
6616,-2866
2293,1001
-3613,-6847
7365,-2669
1471,3483
-8364,-5476
2176,-1069
5898,1128
270,4481
-1319,9811
595,5081
729,1882
313,-7370
-6964,-3178
389,2747
5713,1902
4178,5643
-909,5659
-1327,-6720
7112,-2871
1044,18
-7717,-4232
6660,-549
1100,-5666
-9570,122
8535,5875
6419,-8346
569,-4949
6512,4358
-6984,711
-3176,3229
6593,5535
-7585,1682
-15235,1350
-11599,481
-674,-1383
1579,1172
1221,-497
9493,-2252
1702,716
-2559,-1050
1439,-3583
-474,-1099
-4420,-1398
-4514,-6484
7617,-5324
2113,-5988
-5017,-3740
3062,6286
3562,-866
9348,-3488
614,3019
-7612,1267
1015,872
-1331,-7725
3560,-4098
194,2552
-6593,-6826
941,-1635
-4165,3666
-3534,4371
1817,1693
2526,-7448
6528,-2564
975,836
-622,4409
65,9383
-5551,-2507
-2537,-9759
544,1630
-506,7613
-2466,-3195
-9783,-1972
-10851,2822
-2807,-10839
989,-9243
-3473,5591
-4337,6925
2662,782
4095,-4415
6866,-1471
4777,3168
-6667,-1571
327,-7663
449,-943
-7045,5277
2254,-6291
-4704,-3344
-3847,8763
8878,-5342
-4945,-9296
-4270,-2565
6660,-4127
-3920,2799
3665,304
636,-3000
-8762,-1687
-2127,-31
-4633,5102
1597,2461
5794,3992
-7071,7793
-4833,2634
1031,-2546
1425,-8646
-2158,-7530
-723,-990
3213,-1102
-7921,2271
-4958,8644
9134,3964
5000,-5318
1882,-3218
7927,9497
8199,7482
3700,-1412
2531,1253
5845,-4065
-2660,217
-12703,3506
-1059,-7274
-1408,2480
-6833,1069
2376,-6318
-230,1925
-1270,-603
-3854,-3228
-4315,-2373
130,3483
-7658,5337
1809,2077
5815,871
-7887,-7527
-3650,-1863
1167,3854
-3863,4031
-3205,6623
2948,-3647
3712,1460
3290,10302
-7544,-1044
-13026,-4216
3248,4658
-401,2186
-627,-6859
4272,-3637
-3917,3292
5592,8626
4309,1189
2124,-8941
3842,-653
-5148,3846
490,2240
-1440,1210
719,5608
7954,7217
-3104,1880
-3276,4663
1792,-3212
-2468,-1820
-5159,7281
-908,1924
2729,6328
2902,-437
6030,-3625
4172,9661
400,5490
-1892,-1991
-7283,-4873
-7748,-1149
-1200,249
325,-3381
-1207,8151
7119,5127
8724,8964
-191,4460
-2252,4562
-3046,2858
-2259,-3763
2171,4394
9453,-3553
8558,-8850
3197,2095
6453,2595
-918,4721
-213,5612
2751,-617
-3805,-2586
4095,5585
1294,-228
280,-5536
4108,11045
-2716,6425
-3903,-4883
-5495,-9641
2578,-5590
-427,6002
-9780,-7303
-2539,-4939
-4376,840
1481,-3906
8364,4516
1601,-10205
-2443,-9950
-249,6191
3354,-1665
-1078,381
5396,2897
9163,-1090
1288,407
2210,-3731
-2690,-2266
-4528,2501
2280,-4683
4524,-1145
-5073,4844
-11484,-5858
92,1994
-75,9242
2853,-854
10944,-541
-4881,-5418
-5900,-7125
3249,-1527
-5708,-2993
-2634,1463
4220,4442
326,1261
3454,1434
544,3932
-7203,6048
-7694,4684
-6200,-772
-1438,-1740
-3519,1965
-5499,3141
-1596,-45
5452,-6769
11769,-4237
3982,2018
3222,3937
1343,3955
-4360,501
4898,-160
674,-10076
-4519,-11451
3230,-2045
5031,-4802
3919,2788
5021,2515
576,-2760
-3927,2395
6779,-1419
-310,183
-7767,361
4317,-503
-726,5379
7265,-3147
524,616
-9595,24
7687,-11473
1302,-2655
3775,10243
-737,3200
-12578,-7303
3941,3146
-4789,-503
-6859,-5554
939,7110
-7273,-2182
697,-5312
5400,1686
817,-986
-6781,1420
-7718,1827
-4249,-3463
-6191,-4504
4420,8612
9459,9558
7068,-3687
6837,-2019
-1033,4657
-3932,4698
-3166,-4942
-4826,-3873
-2986,4193
-5805,370
-11086,-1358
-2493,-3705
752,3018
-4217,6746
1404,-5011
-2352,-3156
-5724,1674
1630,2649
1716,6116
1636,3397
-2618,1755
-7764,1425
3485,-600
10527,665
1772,249
390,1288
-962,8088
-2062,4569
7917,-2706
4767,767
2085,2221
3899,-942
-2509,3242
328,6821
-463,-1017
-6424,-1938
-6117,-478
-2187,26
877,221
901,-10809
1101,1540
-2883,7222
1327,-4138
4597,2886
139,-7917
778,-222
-3946,8746
-7268,-11744
-1879,-2284
10887,799
2609,1995
-11851,8433
4494,-2287
-2438,4153
-7894,3949
6862,2085
-2497,2860
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
